"Date(year,month,day)",Airline,FlightID,OriginAirport,DestinationAirport,ScheduledDepartureTime,ActualDepartureTime,DepartureDelay,ScheduledArrTime,ActualArrTime,FlightStatus,distance,air_time
27-12-2025,IndiGo,FL6134,PNQ,AMD,14:15:00,15:20:00,65,17:17:00,18:22:00,Delayed,1136,1622
22-08-2025,SpiceJet,FL3051,DEL,CCU,23:15:00,23:15:00,0,14:53:00,14:53:00,On Time,1665,2378
03-01-2025,Vistara,FL8149,MAA,AMD,11:30:00,13:52:00,142,19:00:00,21:22:00,Delayed,1512,1890
04-03-2025,Akasa Air,FL8357,AMD,GOI,11:00:00,11:00:00,0,01:45:00,01:45:00,On Time,620,885
12-12-2025,Vistara,FL4527,DEL,AMD,18:45:00,18:45:00,0,18:37:00,18:37:00,On Time,1146,1432
18-02-2025,Air India,FL5582,PNQ,BOM,21:15:00,21:15:00,0,11:46:00,11:46:00,On Time,1618,2311
05-12-2025,IndiGo,FL9064,PNQ,AMD,19:15:00,19:15:00,0,00:05:00,00:05:00,On Time,1384,1730
21-04-2025,Air India,FL1716,AMD,BLR,01:00:00,01:00:00,0,06:30:00,06:30:00,On Time,1239,1770
13-07-2025,Vistara,FL7288,MAA,DEL,14:45:00,14:45:00,0,03:37:00,03:37:00,On Time,1991,2212
12-11-2025,Akasa Air,FL5599,MAA,DEL,18:15:00,18:15:00,0,07:25:00,07:25:00,On Time,711,790
28-10-2025,Vistara,FL4223,GOI,HYD,19:45:00,19:45:00,0,23:46:00,23:46:00,On Time,1177,1681
15-04-2025,IndiGo,FL9180,HYD,GOI,01:30:00,01:30:00,0,19:47:00,19:47:00,On Time,768,1097
02-06-2025,Vistara,FL9588,DEL,CCU,05:30:00,,,03:24:00,,Cancelled,1183,1314
21-03-2025,IndiGo,FL1724,GOI,MAA,17:15:00,17:15:00,0,04:10:00,04:10:00,On Time,1886,2095
30-08-2025,Akasa Air,FL6796,CCU,BLR,04:30:00,04:30:00,0,12:48:00,12:48:00,On Time,349,498
05-04-2025,SpiceJet,FL6961,AMD,BLR,19:30:00,19:30:00,0,13:10:00,13:10:00,On Time,2000,2500
18-03-2025,SpiceJet,FL2342,BOM,GOI,20:00:00,20:00:00,0,23:55:00,23:55:00,On Time,1173,1675
13-03-2025,SpiceJet,FL1750,AMD,CCU,18:45:00,18:45:00,0,16:09:00,16:09:00,On Time,1907,2724
05-10-2025,SpiceJet,FL6395,GOI,DEL,17:45:00,17:45:00,0,09:08:00,09:08:00,On Time,1891,2363
13-08-2025,IndiGo,FL3525,BLR,HYD,08:30:00,08:30:00,0,12:30:00,12:30:00,On Time,1512,1680
11-03-2025,Vistara,FL1707,PNQ,AMD,11:00:00,11:00:00,0,09:48:00,09:48:00,On Time,1966,2808
23-09-2025,Vistara,FL9428,GOI,HYD,08:45:00,08:45:00,0,23:39:00,23:39:00,On Time,2101,2334
08-05-2025,Air India,FL9691,MAA,BLR,03:30:00,03:30:00,0,22:21:00,22:21:00,On Time,1018,1131
11-02-2025,Vistara,FL7829,CCU,GOI,12:30:00,12:30:00,0,06:07:00,06:07:00,On Time,740,1057
06-07-2025,SpiceJet,FL4644,PNQ,CCU,09:30:00,09:30:00,0,22:26:00,22:26:00,On Time,699,776
09-05-2025,Air India,FL7553,BOM,HYD,20:15:00,20:15:00,0,16:26:00,16:26:00,On Time,2121,2651
28-04-2025,Akasa Air,FL9824,GOI,DEL,08:30:00,10:41:00,131,12:17:00,14:28:00,Delayed,1334,1667
21-04-2025,SpiceJet,FL4562,BOM,CCU,21:45:00,23:21:00,96,09:05:00,10:41:00,Delayed,1908,2120
27-09-2025,Air India,FL1775,HYD,AMD,01:30:00,01:30:00,0,20:50:00,20:50:00,On Time,812,1160
27-11-2025,Akasa Air,FL4898,HYD,GOI,19:45:00,19:45:00,0,02:23:00,02:23:00,On Time,1471,1838
01-06-2025,Akasa Air,FL5129,AMD,BOM,01:00:00,02:17:00,77,12:21:00,13:38:00,Delayed,545,681
21-10-2025,Vistara,FL4254,GOI,BLR,16:45:00,16:45:00,0,23:36:00,23:36:00,On Time,1666,1851
13-12-2025,IndiGo,FL4139,HYD,CCU,18:30:00,18:30:00,0,02:33:00,02:33:00,On Time,1539,1923
05-02-2025,Air India,FL3396,AMD,MAA,14:00:00,14:00:00,0,00:33:00,00:33:00,On Time,507,633
13-02-2025,Air India,FL1850,CCU,PNQ,07:15:00,09:28:00,133,22:30:00,00:43:00,Delayed,641,915
19-02-2025,Vistara,FL9798,DEL,GOI,10:15:00,,,18:40:00,,Cancelled,1362,1945
12-05-2025,Vistara,FL5616,PNQ,CCU,12:30:00,12:30:00,0,22:37:00,22:37:00,On Time,1638,2047
12-02-2025,Akasa Air,FL7784,AMD,DEL,03:45:00,03:45:00,0,13:37:00,13:37:00,On Time,474,592
23-09-2025,Vistara,FL1926,BLR,PNQ,01:45:00,03:30:00,105,14:25:00,16:10:00,Delayed,532,760
26-12-2025,Air India,FL1291,PNQ,MAA,13:45:00,13:45:00,0,09:20:00,09:20:00,On Time,1058,1175
05-11-2025,Vistara,FL1303,PNQ,BLR,05:15:00,07:40:00,145,21:06:00,23:31:00,Delayed,2152,2391
06-07-2025,SpiceJet,FL8749,HYD,CCU,08:15:00,09:15:00,60,00:10:00,01:10:00,Delayed,860,955
09-06-2025,Air India,FL6125,HYD,DEL,21:00:00,21:00:00,0,09:50:00,09:50:00,On Time,1768,2210
23-02-2025,Air India,FL9453,BLR,GOI,20:30:00,23:02:00,152,09:45:00,12:17:00,Delayed,557,795
06-04-2025,Akasa Air,FL3093,PNQ,CCU,06:45:00,08:27:00,102,12:25:00,14:07:00,Delayed,306,340
28-06-2025,Vistara,FL4339,PNQ,AMD,16:15:00,16:15:00,0,04:16:00,04:16:00,On Time,1729,2161
16-01-2025,IndiGo,FL1559,HYD,MAA,19:45:00,19:45:00,0,13:28:00,13:28:00,On Time,957,1063
04-04-2025,Vistara,FL5638,AMD,HYD,11:15:00,11:15:00,0,07:51:00,07:51:00,On Time,1113,1236
31-08-2025,Air India,FL4978,CCU,HYD,16:45:00,17:51:00,66,18:28:00,19:34:00,Delayed,1235,1543
18-02-2025,IndiGo,FL4369,HYD,BOM,04:45:00,06:53:00,128,18:42:00,20:50:00,Delayed,754,837
26-12-2025,Akasa Air,FL7111,HYD,CCU,22:15:00,22:15:00,0,13:15:00,13:15:00,On Time,1638,2340
23-05-2025,Akasa Air,FL5655,BOM,DEL,05:45:00,05:45:00,0,00:56:00,00:56:00,On Time,1036,1151
13-05-2025,IndiGo,FL1296,HYD,BLR,03:15:00,03:15:00,0,00:50:00,00:50:00,On Time,907,1295
28-08-2025,Akasa Air,FL2628,DEL,BOM,04:00:00,05:27:00,87,01:12:00,02:39:00,Delayed,891,1272
02-01-2025,Air India,FL2178,AMD,GOI,15:00:00,15:00:00,0,08:44:00,08:44:00,On Time,745,1064
25-06-2025,Vistara,FL4777,AMD,BOM,22:15:00,22:15:00,0,07:02:00,07:02:00,On Time,1377,1967
18-03-2025,SpiceJet,FL9698,AMD,CCU,19:15:00,19:15:00,0,02:38:00,02:38:00,On Time,355,443
01-09-2025,Air India,FL3835,MAA,BLR,16:30:00,16:30:00,0,04:55:00,04:55:00,On Time,522,745
15-01-2025,SpiceJet,FL9153,HYD,BLR,03:00:00,04:13:00,73,01:01:00,02:14:00,Delayed,1057,1321
11-03-2025,Akasa Air,FL2081,HYD,BLR,09:00:00,11:57:00,177,23:32:00,02:29:00,Delayed,1850,2312
22-07-2025,Air India,FL3304,CCU,MAA,14:45:00,14:45:00,0,16:30:00,16:30:00,On Time,1391,1545
31-10-2025,Vistara,FL9870,PNQ,CCU,06:00:00,06:00:00,0,08:41:00,08:41:00,On Time,1281,1601
07-03-2025,IndiGo,FL4059,BLR,AMD,22:15:00,22:15:00,0,11:05:00,11:05:00,On Time,1989,2210
16-04-2025,Akasa Air,FL8827,PNQ,CCU,01:15:00,01:15:00,0,16:32:00,16:32:00,On Time,1886,2357
20-11-2025,Vistara,FL6384,GOI,PNQ,20:15:00,20:15:00,0,04:05:00,04:05:00,On Time,329,470
07-02-2025,Akasa Air,FL7185,MAA,BOM,15:00:00,15:00:00,0,22:54:00,22:54:00,On Time,1340,1914
21-09-2025,Vistara,FL4969,GOI,MAA,10:30:00,10:30:00,0,01:08:00,01:08:00,On Time,2087,2318
24-06-2025,Akasa Air,FL4015,HYD,BOM,08:45:00,08:45:00,0,06:22:00,06:22:00,On Time,2190,2737
29-05-2025,SpiceJet,FL6403,HYD,PNQ,09:45:00,09:45:00,0,21:19:00,21:19:00,On Time,1494,2134
04-12-2025,IndiGo,FL2556,HYD,PNQ,23:00:00,23:05:00,5,02:22:00,02:27:00,Delayed,2158,3082
08-08-2025,Air India,FL2890,DEL,BOM,00:45:00,00:45:00,0,14:26:00,14:26:00,On Time,1583,2261
28-06-2025,IndiGo,FL9952,CCU,DEL,12:15:00,12:15:00,0,12:56:00,12:56:00,On Time,1185,1481
04-02-2025,Air India,FL6427,CCU,PNQ,16:30:00,16:30:00,0,23:15:00,23:15:00,On Time,365,405
07-01-2025,Vistara,FL6340,AMD,BLR,12:30:00,14:45:00,135,21:25:00,23:40:00,Delayed,1580,1975
04-04-2025,Air India,FL2131,BOM,PNQ,16:15:00,16:15:00,0,06:17:00,06:17:00,On Time,590,842
29-09-2025,Akasa Air,FL6768,BLR,BOM,05:15:00,05:15:00,0,23:13:00,23:13:00,On Time,2015,2518
09-02-2025,Vistara,FL1676,MAA,BLR,16:00:00,16:00:00,0,03:22:00,03:22:00,On Time,1486,2122
16-03-2025,IndiGo,FL6714,MAA,CCU,21:00:00,21:00:00,0,00:51:00,00:51:00,On Time,1504,1671
19-05-2025,IndiGo,FL6005,MAA,HYD,20:45:00,20:45:00,0,05:08:00,05:08:00,On Time,403,503
04-08-2025,Air India,FL3151,PNQ,GOI,01:45:00,01:45:00,0,12:20:00,12:20:00,On Time,508,635
19-03-2025,SpiceJet,FL9677,AMD,BLR,16:30:00,16:30:00,0,17:32:00,17:32:00,On Time,1052,1502
01-02-2025,Akasa Air,FL1536,GOI,MAA,20:30:00,20:30:00,0,07:11:00,07:11:00,On Time,577,641
19-11-2025,Air India,FL2692,MAA,GOI,02:15:00,02:15:00,0,18:56:00,18:56:00,On Time,901,1001
27-06-2025,Akasa Air,FL3185,GOI,CCU,05:30:00,05:30:00,0,05:07:00,05:07:00,On Time,2000,2857
09-12-2025,Vistara,FL9135,GOI,HYD,02:30:00,02:30:00,0,22:32:00,22:32:00,On Time,2114,2642
01-06-2025,IndiGo,FL3715,PNQ,MAA,13:15:00,13:15:00,0,03:57:00,03:57:00,On Time,1626,2322
20-01-2025,Air India,FL2022,CCU,BOM,02:30:00,02:30:00,0,14:14:00,14:14:00,On Time,1501,2144
02-01-2025,Air India,FL8122,BOM,CCU,00:00:00,00:00:00,0,10:42:00,10:42:00,On Time,450,642
09-09-2025,IndiGo,FL1803,AMD,BLR,19:00:00,19:00:00,0,18:30:00,18:30:00,On Time,1128,1410
01-10-2025,SpiceJet,FL4446,HYD,MAA,18:00:00,18:07:00,7,15:24:00,15:31:00,Delayed,899,1284
23-06-2025,Air India,FL4946,BLR,GOI,07:00:00,07:00:00,0,12:03:00,12:03:00,On Time,1395,1743
06-07-2025,Akasa Air,FL6464,MAA,BOM,03:00:00,03:00:00,0,09:48:00,09:48:00,On Time,327,408
22-09-2025,SpiceJet,FL6806,HYD,DEL,17:00:00,17:00:00,0,02:43:00,02:43:00,On Time,1619,2023
06-02-2025,Vistara,FL9120,GOI,MAA,03:00:00,03:00:00,0,22:15:00,22:15:00,On Time,2076,2595
16-06-2025,Air India,FL8979,BLR,BOM,09:45:00,09:45:00,0,22:46:00,22:46:00,On Time,547,781
20-10-2025,IndiGo,FL9913,BLR,BOM,14:15:00,14:15:00,0,20:46:00,20:46:00,On Time,313,391
30-10-2025,IndiGo,FL4737,AMD,BOM,09:30:00,11:47:00,137,13:57:00,16:14:00,Delayed,1195,1707
06-02-2025,Air India,FL3448,HYD,AMD,14:45:00,14:45:00,0,07:13:00,07:13:00,On Time,1700,2428
21-12-2025,Air India,FL1271,CCU,PNQ,21:30:00,21:30:00,0,10:15:00,10:15:00,On Time,689,765
06-12-2025,Air India,FL5712,AMD,HYD,07:00:00,07:00:00,0,06:52:00,06:52:00,On Time,1289,1432
01-08-2025,Akasa Air,FL1881,PNQ,AMD,15:15:00,15:15:00,0,10:47:00,10:47:00,On Time,821,1172
16-03-2025,IndiGo,FL4813,BOM,AMD,17:15:00,18:56:00,101,09:03:00,10:44:00,Delayed,1911,2388
16-07-2025,Vistara,FL4422,MAA,HYD,15:15:00,15:15:00,0,08:50:00,08:50:00,On Time,950,1055
28-06-2025,IndiGo,FL2856,GOI,CCU,11:30:00,14:15:00,165,16:28:00,19:13:00,Delayed,1391,1738
20-10-2025,IndiGo,FL5561,CCU,MAA,15:30:00,15:30:00,0,21:52:00,21:52:00,On Time,1640,1822
11-08-2025,Akasa Air,FL6058,CCU,MAA,22:00:00,22:00:00,0,23:50:00,23:50:00,On Time,1085,1550
25-05-2025,Akasa Air,FL5351,CCU,MAA,17:15:00,17:15:00,0,04:13:00,04:13:00,On Time,1889,2098
23-08-2025,Vistara,FL9116,BOM,CCU,19:45:00,19:45:00,0,05:02:00,05:02:00,On Time,390,557
18-06-2025,Akasa Air,FL8552,HYD,MAA,09:30:00,09:41:00,11,19:33:00,19:44:00,Delayed,1635,2043
23-06-2025,Akasa Air,FL5509,BLR,GOI,12:00:00,12:00:00,0,03:53:00,03:53:00,On Time,763,953
14-12-2025,SpiceJet,FL1514,BOM,MAA,21:30:00,21:30:00,0,07:06:00,07:06:00,On Time,1815,2016
19-07-2025,Air India,FL3975,AMD,DEL,12:30:00,12:30:00,0,23:02:00,23:02:00,On Time,443,632
14-02-2025,IndiGo,FL1975,HYD,DEL,22:00:00,22:00:00,0,16:58:00,16:58:00,On Time,1805,2578
15-03-2025,SpiceJet,FL6247,AMD,BLR,14:00:00,14:00:00,0,18:00:00,18:00:00,On Time,2184,3120
22-08-2025,SpiceJet,FL3077,BOM,PNQ,21:00:00,21:00:00,0,10:35:00,10:35:00,On Time,1804,2255
24-02-2025,Vistara,FL9436,BOM,HYD,03:15:00,,,17:43:00,,Cancelled,2078,2308
23-03-2025,SpiceJet,FL2913,PNQ,BLR,05:30:00,05:30:00,0,20:13:00,20:13:00,On Time,795,883
26-07-2025,Air India,FL4924,GOI,MAA,13:45:00,14:28:00,43,11:27:00,12:10:00,Delayed,1172,1302
22-03-2025,Akasa Air,FL9288,BOM,DEL,05:15:00,05:15:00,0,21:50:00,21:50:00,On Time,796,995
23-03-2025,IndiGo,FL9207,PNQ,DEL,11:30:00,14:17:00,167,16:55:00,19:42:00,Delayed,1236,1765
14-03-2025,Akasa Air,FL3250,CCU,HYD,16:00:00,16:00:00,0,10:37:00,10:37:00,On Time,782,1117
01-07-2025,SpiceJet,FL1749,AMD,DEL,12:15:00,12:15:00,0,14:07:00,14:07:00,On Time,2095,2992
22-02-2025,SpiceJet,FL4820,PNQ,HYD,03:45:00,03:45:00,0,11:51:00,11:51:00,On Time,389,486
18-06-2025,Akasa Air,FL4714,BOM,BLR,03:30:00,03:30:00,0,20:24:00,20:24:00,On Time,1718,2454
29-11-2025,SpiceJet,FL1194,BLR,GOI,23:00:00,00:10:00,70,16:04:00,17:14:00,Delayed,717,1024
08-04-2025,IndiGo,FL3244,GOI,BLR,19:15:00,19:15:00,0,00:53:00,00:53:00,On Time,1423,1778
25-11-2025,SpiceJet,FL3180,AMD,PNQ,00:45:00,01:13:00,28,15:36:00,16:04:00,Delayed,802,891
04-11-2025,Vistara,FL5625,PNQ,AMD,16:30:00,16:30:00,0,07:21:00,07:21:00,On Time,1632,2331
13-05-2025,IndiGo,FL6093,PNQ,BOM,15:45:00,17:43:00,118,10:46:00,12:44:00,Delayed,1807,2581
07-01-2025,IndiGo,FL2499,GOI,HYD,05:15:00,05:15:00,0,01:36:00,01:36:00,On Time,1863,2661
23-03-2025,IndiGo,FL9957,PNQ,BOM,10:30:00,10:30:00,0,07:53:00,07:53:00,On Time,2179,2723
23-01-2025,Vistara,FL6134,PNQ,CCU,12:15:00,14:12:00,117,23:22:00,01:19:00,Delayed,467,667
07-03-2025,IndiGo,FL9999,BLR,AMD,22:30:00,22:30:00,0,06:56:00,06:56:00,On Time,1557,1946
29-06-2025,Akasa Air,FL8857,GOI,PNQ,08:00:00,10:16:00,136,10:08:00,12:24:00,Delayed,2106,3008
03-05-2025,IndiGo,FL1261,CCU,PNQ,08:30:00,09:24:00,54,06:08:00,07:02:00,Delayed,1169,1298
07-02-2025,Vistara,FL3732,BOM,AMD,04:30:00,04:30:00,0,02:07:00,02:07:00,On Time,1168,1297
09-05-2025,Akasa Air,FL5029,DEL,GOI,13:00:00,13:00:00,0,07:40:00,07:40:00,On Time,896,1120
28-02-2025,Vistara,FL1071,CCU,BOM,09:45:00,11:17:00,92,16:17:00,17:49:00,Delayed,1466,1832
14-05-2025,IndiGo,FL5230,HYD,AMD,06:00:00,06:00:00,0,10:18:00,10:18:00,On Time,1529,1698
06-03-2025,Akasa Air,FL5437,HYD,CCU,23:30:00,23:30:00,0,14:55:00,14:55:00,On Time,1656,2365
10-09-2025,Air India,FL4484,HYD,PNQ,20:30:00,20:35:00,5,05:27:00,05:32:00,Delayed,1780,1977
07-12-2025,Vistara,FL2305,PNQ,HYD,14:45:00,14:45:00,0,05:46:00,05:46:00,On Time,1873,2341
20-10-2025,IndiGo,FL6730,AMD,BLR,00:30:00,00:30:00,0,22:11:00,22:11:00,On Time,1919,2741
09-11-2025,Vistara,FL3679,DEL,GOI,09:00:00,09:00:00,0,05:15:00,05:15:00,On Time,2124,2655
14-01-2025,SpiceJet,FL7626,PNQ,BLR,17:45:00,17:45:00,0,04:10:00,04:10:00,On Time,1446,2065
03-03-2025,Air India,FL4654,PNQ,DEL,16:30:00,16:42:00,12,22:11:00,22:23:00,Delayed,1425,1781
15-03-2025,Air India,FL9688,GOI,CCU,04:15:00,04:15:00,0,23:41:00,23:41:00,On Time,1050,1166
14-05-2025,Vistara,FL3818,MAA,BOM,09:00:00,09:00:00,0,11:46:00,11:46:00,On Time,1285,1606
26-05-2025,IndiGo,FL3567,PNQ,GOI,02:00:00,02:00:00,0,13:15:00,13:15:00,On Time,1904,2115
23-07-2025,SpiceJet,FL5990,MAA,BOM,16:30:00,17:30:00,60,08:44:00,09:44:00,Delayed,877,974
18-08-2025,Akasa Air,FL3385,BLR,BOM,05:30:00,07:25:00,115,06:52:00,08:47:00,Delayed,1370,1522
29-12-2025,Akasa Air,FL8261,HYD,GOI,20:45:00,20:45:00,0,03:05:00,03:05:00,On Time,304,380
29-10-2025,Air India,FL2852,MAA,BLR,20:00:00,20:32:00,32,02:43:00,03:15:00,Delayed,363,403
24-02-2025,Akasa Air,FL7524,BLR,MAA,03:45:00,05:05:00,80,05:38:00,06:58:00,Delayed,1243,1553
22-12-2025,IndiGo,FL5264,BLR,PNQ,02:30:00,02:30:00,0,14:03:00,14:03:00,On Time,555,693
18-04-2025,Air India,FL7773,AMD,BLR,23:45:00,23:45:00,0,12:47:00,12:47:00,On Time,626,782
28-09-2025,Akasa Air,FL6862,AMD,CCU,17:15:00,17:15:00,0,02:53:00,02:53:00,On Time,1615,2018
16-08-2025,IndiGo,FL3764,MAA,CCU,06:00:00,06:25:00,25,15:10:00,15:35:00,Delayed,1393,1990
18-07-2025,Akasa Air,FL5388,CCU,AMD,12:30:00,12:30:00,0,09:20:00,09:20:00,On Time,1883,2690
04-02-2025,IndiGo,FL1645,CCU,BLR,18:00:00,18:00:00,0,13:27:00,13:27:00,On Time,2086,2607
17-01-2025,Akasa Air,FL7637,AMD,HYD,05:00:00,05:00:00,0,18:34:00,18:34:00,On Time,570,814
07-10-2025,Vistara,FL7549,AMD,CCU,16:00:00,16:00:00,0,01:16:00,01:16:00,On Time,1597,1996
01-11-2025,Air India,FL5060,BLR,PNQ,19:30:00,19:30:00,0,09:14:00,09:14:00,On Time,577,824
22-01-2025,IndiGo,FL1456,MAA,GOI,00:45:00,03:37:00,172,15:32:00,18:24:00,Delayed,2095,2327
13-06-2025,Air India,FL4372,GOI,BLR,06:00:00,06:00:00,0,14:37:00,14:37:00,On Time,1566,1957
31-10-2025,SpiceJet,FL4711,BOM,DEL,21:30:00,21:30:00,0,08:56:00,08:56:00,On Time,549,686
14-08-2025,SpiceJet,FL1593,HYD,GOI,23:45:00,23:45:00,0,05:11:00,05:11:00,On Time,1413,1766
27-11-2025,Akasa Air,FL3492,BOM,GOI,12:15:00,14:22:00,127,17:07:00,19:14:00,Delayed,1213,1732
10-03-2025,SpiceJet,FL7031,PNQ,HYD,15:45:00,15:45:00,0,12:01:00,12:01:00,On Time,2125,2656
10-11-2025,Akasa Air,FL4242,MAA,PNQ,22:30:00,22:30:00,0,07:25:00,07:25:00,On Time,482,535
20-05-2025,Air India,FL3028,PNQ,BOM,21:15:00,21:15:00,0,20:21:00,20:21:00,On Time,1109,1386
23-02-2025,Vistara,FL3985,BLR,BOM,15:15:00,16:14:00,59,23:57:00,00:56:00,Delayed,1570,1962
13-12-2025,Vistara,FL7585,CCU,BLR,03:30:00,03:30:00,0,10:07:00,10:07:00,On Time,1654,1837
22-09-2025,IndiGo,FL4633,DEL,BOM,20:15:00,20:15:00,0,12:29:00,12:29:00,On Time,1690,2414
24-03-2025,Vistara,FL8814,MAA,BLR,09:15:00,09:15:00,0,00:11:00,00:11:00,On Time,717,896
12-08-2025,Vistara,FL7454,MAA,AMD,10:00:00,10:00:00,0,20:17:00,20:17:00,On Time,432,617
03-06-2025,Air India,FL9511,MAA,BLR,20:00:00,20:00:00,0,08:35:00,08:35:00,On Time,1537,2195
04-09-2025,Akasa Air,FL8291,PNQ,CCU,03:45:00,03:45:00,0,03:49:00,03:49:00,On Time,1011,1444
23-09-2025,SpiceJet,FL8662,PNQ,BOM,05:45:00,05:45:00,0,03:59:00,03:59:00,On Time,1201,1334
31-12-2025,Vistara,FL5424,PNQ,BLR,18:45:00,18:45:00,0,18:47:00,18:47:00,On Time,1154,1442
29-08-2025,IndiGo,FL9596,BLR,PNQ,08:00:00,08:00:00,0,11:31:00,11:31:00,On Time,1486,1651
09-11-2025,Vistara,FL5774,CCU,BLR,12:15:00,12:15:00,0,23:22:00,23:22:00,On Time,1475,2107
26-01-2025,SpiceJet,FL2821,MAA,GOI,17:45:00,17:45:00,0,06:32:00,06:32:00,On Time,537,767
20-11-2025,Vistara,FL6901,MAA,BOM,11:45:00,11:45:00,0,12:55:00,12:55:00,On Time,1359,1510
31-05-2025,Vistara,FL8168,HYD,DEL,07:45:00,,,02:01:00,,Cancelled,877,1096
12-03-2025,Vistara,FL8403,BOM,GOI,10:45:00,12:30:00,105,07:26:00,09:11:00,Delayed,2145,2681
09-02-2025,Air India,FL2665,CCU,MAA,16:00:00,16:00:00,0,07:34:00,07:34:00,On Time,2137,2374
03-02-2025,Vistara,FL5447,BOM,AMD,10:15:00,10:15:00,0,08:16:00,08:16:00,On Time,925,1321
15-09-2025,Akasa Air,FL4595,AMD,HYD,19:00:00,21:35:00,155,07:18:00,09:53:00,Delayed,517,738
24-07-2025,IndiGo,FL2792,BLR,CCU,16:15:00,16:15:00,0,19:07:00,19:07:00,On Time,1451,1612
10-08-2025,IndiGo,FL4564,GOI,HYD,03:15:00,04:45:00,90,16:22:00,17:52:00,Delayed,630,787
08-06-2025,IndiGo,FL3517,BLR,HYD,01:00:00,01:00:00,0,12:11:00,12:11:00,On Time,1689,2111
18-05-2025,Akasa Air,FL5646,MAA,AMD,03:30:00,03:30:00,0,18:03:00,18:03:00,On Time,1851,2313
25-05-2025,Air India,FL1219,PNQ,BLR,14:15:00,15:16:00,61,19:42:00,20:43:00,Delayed,1237,1767
03-04-2025,Air India,FL9091,MAA,PNQ,20:00:00,20:00:00,0,06:42:00,06:42:00,On Time,514,642
01-10-2025,Air India,FL6552,BLR,AMD,11:00:00,11:00:00,0,01:37:00,01:37:00,On Time,1854,2317
23-07-2025,SpiceJet,FL5863,AMD,CCU,08:00:00,08:00:00,0,20:32:00,20:32:00,On Time,1535,2192
16-05-2025,Vistara,FL2793,AMD,GOI,14:45:00,16:25:00,100,13:57:00,15:37:00,Delayed,1983,2832
11-09-2025,Air India,FL2123,CCU,DEL,19:00:00,19:00:00,0,21:42:00,21:42:00,On Time,1442,1602
20-02-2025,Air India,FL7766,AMD,PNQ,05:00:00,05:00:00,0,15:51:00,15:51:00,On Time,456,651
10-01-2025,Vistara,FL7270,AMD,PNQ,09:45:00,09:45:00,0,13:30:00,13:30:00,On Time,1499,1665
21-01-2025,Vistara,FL1746,AMD,BLR,05:45:00,05:45:00,0,09:29:00,09:29:00,On Time,2173,3104
21-01-2025,Akasa Air,FL2868,BOM,GOI,12:45:00,13:57:00,72,18:02:00,19:14:00,Delayed,1582,1757
11-03-2025,IndiGo,FL7207,GOI,BLR,00:45:00,00:45:00,0,04:23:00,04:23:00,On Time,1493,1658
17-11-2025,Akasa Air,FL4345,GOI,AMD,22:15:00,22:15:00,0,13:29:00,13:29:00,On Time,1648,2354
20-09-2025,SpiceJet,FL2899,HYD,CCU,16:30:00,16:30:00,0,02:32:00,02:32:00,On Time,422,602
09-09-2025,Vistara,FL9303,DEL,PNQ,16:00:00,16:00:00,0,09:57:00,09:57:00,On Time,2014,2517
10-01-2025,Akasa Air,FL5638,AMD,HYD,21:45:00,21:45:00,0,21:03:00,21:03:00,On Time,1119,1398
31-07-2025,IndiGo,FL8403,AMD,HYD,03:45:00,06:28:00,163,16:59:00,19:42:00,Delayed,715,794
05-01-2025,Air India,FL6195,BLR,HYD,11:30:00,12:02:00,32,21:28:00,22:00:00,Delayed,1631,2038
17-12-2025,IndiGo,FL9924,MAA,GOI,07:30:00,08:46:00,76,03:35:00,04:51:00,Delayed,844,1205
04-07-2025,Vistara,FL7017,MAA,PNQ,21:45:00,21:45:00,0,13:56:00,13:56:00,On Time,1929,2411
27-12-2025,SpiceJet,FL6404,PNQ,GOI,03:00:00,03:18:00,18,07:36:00,07:54:00,Delayed,1545,1716
27-04-2025,IndiGo,FL5446,BOM,DEL,13:15:00,13:15:00,0,13:36:00,13:36:00,On Time,1169,1461
13-08-2025,Air India,FL1869,BOM,GOI,16:45:00,19:33:00,168,13:55:00,16:43:00,Delayed,1016,1270
13-05-2025,Akasa Air,FL2005,BLR,BOM,00:30:00,00:30:00,0,02:15:00,02:15:00,On Time,1391,1545
25-01-2025,Air India,FL7626,PNQ,BOM,12:30:00,12:30:00,0,21:05:00,21:05:00,On Time,1564,1955
28-11-2025,Vistara,FL2960,CCU,BOM,19:15:00,22:07:00,172,03:36:00,06:28:00,Delayed,351,501
19-11-2025,Air India,FL7784,GOI,BOM,06:15:00,06:15:00,0,21:51:00,21:51:00,On Time,1901,2376
10-11-2025,Air India,FL2366,BLR,HYD,07:30:00,07:30:00,0,00:51:00,00:51:00,On Time,833,1041
04-05-2025,IndiGo,FL5925,MAA,CCU,08:45:00,08:45:00,0,04:39:00,04:39:00,On Time,1844,2634
06-09-2025,Vistara,FL2942,MAA,DEL,20:30:00,20:30:00,0,12:10:00,12:10:00,On Time,1904,2380
10-01-2025,Akasa Air,FL9449,AMD,MAA,16:00:00,,,00:40:00,,Cancelled,1372,1960
01-05-2025,Vistara,FL2029,GOI,HYD,23:45:00,01:35:00,110,15:26:00,17:16:00,Delayed,1905,2381
26-01-2025,Akasa Air,FL2232,BLR,AMD,11:30:00,11:30:00,0,01:41:00,01:41:00,On Time,766,851
30-10-2025,Air India,FL1150,HYD,GOI,15:00:00,15:00:00,0,11:48:00,11:48:00,On Time,999,1248
